,title,revenue
13008,Zack and Miri Make a Porno,42105111.0
13009,W.,29506464.0
13010,My Best Friend's Girl,36620508.0
13016,The Secret Life of Bees,38105395.0
13018,An American Carol,7000000.0
13020,The Wave,19000000.0
13029,Quarantine,40855419.0
13034,Pride and Glory,31148328.0
13036,The Express,9793496.0
13042,RockNRolla,25739015.0
13053,Madagascar: Escape 2 Africa,603900354.0
13054,Admiral,38135878.0
13056,Blindness,19844979.0
13057,Changeling,113020255.0
13059,The Road,27635305.0
13060,Slumdog Millionaire,377910544.0
13061,Quantum of Solace,586090727.0
13064,Role Models,92380927.0
13072,JCVD,276891.0
13092,Saw V,113857533.0
13093,A Christmas Tale,7356393.0
13096,Sex Drive,18755936.0
13098,While She Was Out,391410.0
13100,Beverly Hills Chihuahua,149281606.0
13117,The Living Sea,87600000.0
13122,The Class,28814580.0
13124,Splinter,124191.0
13128,Australia,49554002.0
13129,Bolt,309979994.0
13131,Milk,54586584.0
13133,Twilight,392616625.0
13135,Transporter 3,108979549.0
13136,Four Christmases,163733697.0
13137,The Boy in the Striped Pyjamas,20416563.0
13138,Surveillance,1115493.0
13140,Fireproof,33456317.0
13141,Igor,30000000.0
13144,Hunger,2724474.0
13146,Punisher: War Zone,10089373.0
13148,Flashbacks of a Fool,1107542.0
13172,The Day the Earth Stood Still,233093859.0
13184,Doubt,50907234.0
13187,Gran Torino,269958228.0
13189,The Reader,113019290.0
13190,The Wrecking Crew,2400000.0
13198,Seven Pounds,168167691.0
13204,The Wrestler,44703995.0
13219,The Curious Case of Benjamin Button,333932083.0
13221,Yes Man,225990978.0
13224,Valkyrie,200276000.0
13241,Bedtime Stories,212874442.0
13244,Choke,3830137.0
13245,Revolutionary Road,75225693.0
13249,"Surfer, Dude",69497.0
13251,Nobel Son,333912.0
13253,Wild Child,21972336.0
13255,Defiance,51155219.0
13258,Marley & Me,244082376.0
13264,Ponyo,187479518.0
13284,Last Chance Harvey,14879423.0
13286,Ip Man,21888598.0
13295,Passengers,2000000.0
13296,The Tale of Despereaux,50877145.0
13297,Bride Wars,114663461.0
13299,Mesrine: Killer Instinct,31055440.0
13300,My Bloody Valentine,100734718.0
13306,Battle in Seattle,908847.0
13310,Timecrimes,553198.0
13317,Underworld: Rise of the Lycans,91353501.0
13318,Inkheart,57490374.0
13331,The Lazarus Project,558000.0
13334,Paul Blart: Mall Cop,183293131.0
13335,Notorious,43051547.0
13336,The Unborn,76514050.0
13341,Repo! The Genetic Opera,188126.0
13343,The Uninvited,41624046.0
13354,Outlander,7033683.0
13362,Go Go Tales,907456.0
13367,The Grudge 3,38610009.0
13369,Eden Lake,3983997.0
13371,Coraline,124596398.0
13378,Push,45465299.0
13379,The International,60161391.0
13380,Two Lovers,3148182.0
13381,He's Just Not That Into You,177259441.0
13395,Hotel for Dogs,73034460.0
13410,Departures,69932387.0
13413,My Name Is Bruce,173066.0
13420,Funny People,61458982.0
13441,Street Fighter: The Legend of Chun-Li,12764201.0
13444,Madea Goes to Jail,90508336.0
13446,Away We Go,14899417.0
13453,Il Divo,11260366.0
13455,Paris,23550000.0
13457,Friday the 13th,91379051.0
13460,The Pink Panther 2,75871032.0
13477,Rock-A-Doodle,11657385.0
13492,"I Love You, Man",91636986.0
13499,The Haunting in Connecticut,77527732.0
13501,Duplicity,60000000.0
13502,Knowing,155446362.0
13506,Ong Bak 2,8936663.0
13507,The Girl with the Dragon Tattoo,104345682.0
13509,Sunshine Cleaning,16174377.0
13519,Echelon Conspiracy,500154.0
13524,Monsters vs Aliens,381509870.0
13540,Nothing But the Truth,186702.0
13546,Observe and Report,24007324.0
13550,Adventureland,17164377.0
13554,Confessions of a Shopaholic,108332743.0
13581,Fast & Furious,363164265.0
13588,A Force of One,20200000.0
13590,In the Loop,6149791.0
13593,What Doesn't Kill You,44872.0
13598,The Boat That Rocked,36348784.0
13602,17 Again,136267476.0
13605,Inglourious Basterds,319131050.0
13606,State of Play,87784194.0
13616,Crank: High Voltage,34560577.0
13622,Moon,9760104.0
13630,The Young Victoria,27409889.0
13633,The Informers,382174.0
13635,X-Men Origins: Wolverine,373062864.0
13636,The Girlfriend Experience,1007962.0
13641,Sin Nombre,5101756.0
13643,Star Trek,385680446.0
13647,The Great Buck Howard,900689.0
13648,Euphoria,2209023.0
13654,Red Cliff Part II,121059225.0
13662,S. Darko,4100000.0
13663,Earth,109000000.0
13669,Crossing Over,1037335.0
13670,Angels & Demons,356613439.0
13684,Fanboys,948753.0
13685,Folks!,6132924.0
13692,Management,2434658.0
13693,Terminator Salvation,371353001.0
13694,Night at the Museum: Battle of the Smithsonian,413106170.0
13697,Were The World Mine,119563.0
13700,The Brothers Bloom,5530764.0
13719,The Soloist,31720158.0
13720,The Last House on the Left,32721635.0
13723,Drag Me to Hell,90810892.0
13724,Up,735099082.0
13738,Fired Up!,18599102.0
13746,The Hangover,459270619.0
13747,Killshot,2960993.0
13748,Antichrist,791867.0
13754,Billu,10000000.0
13770,New in Town,29010817.0
13773,Dead Snow,1984662.0
13774,Land of the Lost,68688831.0
13780,The Taking of Pelham 1 2 3,150166126.0
13793,Wrestling Ernest Hemingway,278720.0
13795,The Hitman,4654288.0
13798,The Proposal,317375031.0
13800,Dillinger,2000000.0
13803,Year One,62357900.0
13817,The Hurt Locker,42000000.0
13833,Transformers: Revenge of the Fallen,836297228.0
13835,K2,3106559.0
13842,Whatever Works,35097815.0
13843,Ghosts of Girlfriends Past,102223269.0
13847,Public Enemies,214104620.0
13848,Ice Age: Dawn of the Dinosaurs,886686817.0
13860,Night Of The Living Dead 3D,1449945.0
13863,My Sister's Keeper,95714875.0
13865,Hood of Horror,25900.0
13867,Kandukondain Kandukondain,500000.0
13874,(500) Days of Summer,60722734.0
13887,The Inhabited Island,21834845.0
13893,Harry Potter and the Half-Blood Prince,933959197.0
13911,The Fast and the Furious,250000.0
13914,The Imaginarium of Doctor Parnassus,64352607.0
13935,Cheri,9366227.0
13948,Orphan,41596251.0
13952,The Ugly Truth,205298907.0
13956,High Hopes,1192322.0
13958,The Collector,114000000.0
13959,A Perfect Getaway,22852638.0
13963,Dallas 362,18928.0
13965,Aliens in the Attic,57881056.0
13966,District 9,210819611.0
13967,Julie & Julia,129540499.0
13969,Obsessed,73830340.0
13970,Race to Witch Mountain,106303988.0
13971,Pagafantas,2012927.0
13974,Hannah Montana: The Movie,155545279.0
13975,G.I. Joe: The Rise of Cobra,302469017.0
13979,12 Rounds,17280326.0
13980,"Silent Night, Deadly Night II",154323.0
13989,The One and Only,5405313.0
14007,Evangelion: 1.0: You Are (Not) Alone,223839.0
14017,Adam,2277396.0
14023,Gigantic,165888.0
14024,The Time Traveler's Wife,101229792.0
14031,Bandslam,5210988.0
14033,Harvard Beats Yale 29-29,268431.0
14035,Meet the Browns,41939392.0
14036,"I Love You, Beth Cooper",15345201.0
14041,Paper Heart,1296971.0
14044,G-Force,292817841.0
14045,Christopher Columbus: The Discovery,8251071.0
14046,Fighting,32474120.0
14047,Tetro,113221.0
14052,Bronson,2260712.0
14063,The Secret of Moonacre,7070330.0
14078,It Might Get Loud,1896244.0
14086,The Pom Pom Girls,17883410.0
14088,Post Grad,6405245.0
14094,My Life in Ruins,20455276.0
14097,Paris 36,850575.0
14107,Cargo 200,121129.0
14108,Halloween II,39421467.0
14110,Five Graves to Cairo,1200000.0
14114,Videocracy,1179676.0
14115,The Secret in Their Eyes,33965843.0
14117,9,48428063.0
14134,Pandorum,20645327.0
14141,The Men Who Stare at Goats,68729358.0
14156,Jennifer's Body,31556061.0
14157,The Informant!,35424826.0
14164,Extract,10848783.0
14165,The Final Destination,186167139.0
14166,Gamer,40828540.0
14167,Cloudy with a Chance of Meatballs,242988466.0
14176,Attack of the 50 Foot Woman,480000.0
14178,Battle for Terra,6101046.0
14180,Love Happens,36133014.0
14181,Bright Star,4440055.0
14192,Paranormal Activity,193355800.0
14204,World's Greatest Dad,295750.0
14211,Capitalism: A Love Story,17436509.0
14215,The Cove,1162422.0
14216,A Serious Man,31430334.0
14217,City Island,6670712.0
14230,Whip It,16633035.0
14231,The Invention of Lying,31912793.0
14232,Unmistaken Child,302000.0
14234,Surrogates,122444772.0
14236,Zombieland,102391382.0
14240,Assassination of a High School President,69564.0
14244,Sorority Row,27206120.0
14245,Whiteout,12206028.0
14247,An Education,26096852.0
14256,Capone,2000000.0
14258,Couples Retreat,171844840.0
14259,All About Steve,40105542.0
14263,Jab We Met,4600000.0
14279,Van Gogh,138000.0
14283,Where the Wild Things Are,100086793.0
14295,Lost Angels,1247946.0
14299,Shorts,28972508.0
14300,"New York, I Love You",8049666.0
14301,Law Abiding Citizen,126690726.0
14307,Amelia,19258519.0
14310,Mary and Max,1725381.0
14311,Spread,12032983.0
14334,Up in the Air,163670000.0
14359,Saw VI,68233629.0
14367,Cirque du Freak: The Vampire's Assistant,28169671.0
14368,The Boondock Saints II: All Saints Day,10629321.0
14370,Black Dynamite,296557.0
14371,Big Fan,232732.0
14372,Welcome to Dongmakgol,33579813.0
14374,Astro Boy,44091067.0
14378,Fantastic Mr. Fox,46471023.0
14381,Coco Chanel & Igor Stravinsky,5753490.0
14382,Top Dog,5093707.0
14383,The Pebble and the Penguin,3983912.0
14394,A Christmas Carol,325233863.0
14415,Goemon,16000000.0
14416,2012,769653595.0
14417,The Box,33333531.0
14421,The Fourth Kind,42333295.0
14422,Precious,47536959.0
14424,The Bad Lieutenant: Port of Call - New Orleans,10589102.0
14425,The Twilight Saga: New Moon,709827462.0
14427,The Messenger,1521261.0
14430,Ninja Assassin,60462347.0
14431,"Police, Adjective",48298.0
14439,Cell 211,19300483.0
14452,Brothers,43318349.0
14461,Sleep Dealer,107559.0
14465,The Blind Side,309208309.0
14482,Old Dogs,92219310.0
14484,Planet 51,104945765.0
14485,Me and Orson Welles,2336172.0
14492,Morphine,766075.0
14493,The Lovely Bones,93525586.0
14494,Invictus,122233971.0
14496,The Princess and the Frog,267045765.0
14499,Armored,22942221.0
14500,Transylmania,263941.0
14501,Invaders from Mars,4884663.0
14533,Did You Hear About the Morgans?,85280250.0
14551,Avatar,2787965087.0
14552,Nine,53825515.0
14556,It's Complicated,219103655.0
14557,Sherlock Holmes,524028679.0
14558,Crazy Heart,39462438.0
14562,Alvin and the Chipmunks: The Squeakquel,443140005.0
14564,Guru,31000000.0
14569,Beyond a Reasonable Doubt,4388563.0
14573,Trapeze,14400000.0
14595,Carriers,5802422.0
14596,Aaja Nachle,3800000.0
14607,Pontypool,32000.0
14615,The Matriarch,435000.0
14620,Daybreakers,51416464.0
14625,Hachi: A Dog's Tale,47801389.0
14630,Leap Year,29922472.0
14631,The Book of Eli,157107755.0
14632,The Girl Who Kicked the Hornet's Nest,43498108.0
14648,My One and Only,2479538.0
14671,Horsemen,1017401.0
14682,Soul Kitchen,17872796.0
14689,The House on Sorority Row,10604986.0
14698,The Other Man,1143856.0
14710,Asterix at the Olympic Games,132900000.0
14732,3 Idiots,70000000.0
14740,Legion,67918658.0
14750,A Fine Mess,6029824.0
14753,Beautiful,56000.0
14767,Four Eyed Monsters,245000.0
14768,Extraordinary Measures,15134293.0
14771,The Red Baron,40239.0
14774,More Than a Game,887029.0
14777,When in Rome,36699403.0
14778,Edge of Darkness,74901339.0
14786,Rampage,796368.0
14792,I Love You Phillip Morris,10652035.0
14796,Mistress,1102469.0
14813,Fish Tank,2357852.0
14817,The Wounds,150000.0
14822,Valentine's Day,216485654.0
14825,Shutter Island,294804195.0
14831,Bitch Slap,199436.0
14833,Ondine,1644755.0
14839,The Girl Who Played with Fire,66995253.0
14841,Percy Jackson & the Olympians: The Lightning Thief,226497209.0
14842,Cop Out,55583804.0
14845,The Ghost Writer,60222298.0
14850,The Spy Next Door,45236543.0
14851,I Hope They Serve Beer in Hell,1429299.0
14857,Dare,18088.0
14858,Agora,39041505.0
14860,Singh Is Kinng,25000000.0
14865,District 13: Ultimatum,8786375.0
14872,The Crazies,54956140.0
14873,Dear John,114977104.0
14875,Tooth Fairy,112462508.0
14884,[REC]²,18469680.0
14891,My Name Is Khan,42345360.0
14892,Alice in Wonderland,1025491110.0
14894,Green Zone,94882889.0
14897,The Fall of the Roman Empire,4750000.0
14899,From Paris with Love,52826594.0
14904,Dorian Gray,4706919.0
14907,Greenberg,6153967.0
14909,Brooklyn's Finest,29536299.0
14910,She's Out of My League,49779728.0
14911,Harry Brown,10329747.0
14915,Remember Me,56032889.0
14926,Frozen,3065860.0
14942,Our Family Wedding,21409028.0
14943,The Bounty Hunter,136000000.0
14945,Leaves of Grass,985117.0
14946,Women in Trouble,18097.0
14947,Afghan Star,101543.0
14950,The Card Player,1479042.0
14957,The Egyptian,15000000.0
14962,North Face,927704.0
14963,Repo Men,18409891.0
14968,Case 39,29000000.0
14971,Delhi-6,8250000.0
14972,Oceans,19406406.0
14977,Hot Tub Time Machine,64572262.0
14978,Chloe,8459458.0
14982,Flesh and the Devil,658000.0
14983,Mother,17112713.0
14984,How to Train Your Dragon,494878759.0
14991,Universal Soldier: Regeneration,875386.0
15005,Micmacs,14000000.0
15006,Clash of the Titans,232713139.0
15012,Defendor,44462.0
15017,Kick-Ass,96188903.0
15026,Date Night,152263880.0
15031,After.Life,3606395.0
15054,The Runaways,2995811.0
15069,Razorback,801000.0
15086,Death at a Funeral,49050886.0
15087,Valhalla Rising,30638.0
15089,Diary of a Wimpy Kid,75700498.0
15110,Dogtooth,110197.0
15112,City of Life and Death,10652498.0
15126,The Losers,23580000.0
15139,Exit Through the Gift Shop,4790751.0
15151,Solomon Kane,7810000.0
15153,Iron Man 2,623933331.0
15158,Marmaduke,83761844.0
15159,MacGruber,6110000.0
15160,Ca$h,46488.0
15162,Three,2425000.0
15163,Three Men and a Cradle,2052466.0
15185,A Nightmare on Elm Street,115664037.0
15186,Four Lions,4270000.0
15192,Furry Vengeance,39340177.0
15199,The Disappearance of Alice Creed,867714.0
15202,Robin Hood,310669540.0
15235,Halo Legends,1000000.0
15241,Blue Valentine,16566240.0
15242,Killers,98159963.0
15257,Buried,19152480.0
15265,Prince of Persia: The Sands of Time,335154643.0
15281,Sex and the City 2,288347692.0
15289,Get Him to the Greek,90029656.0
15299,The Back-Up Plan,77477008.0
15319,The Song of Sparrows,115605.0
15335,How About You...,706000.0
15343,Jonah Hex,10539000.0
15344,The A-Team,177238796.0
15348,Toy Story 3,1066969703.0
15357,Winter's Bone,13831503.0
15372,Shrek Forever After,752600867.0
15404,Beetle Queen Conquers Tokyo,10068.0
15408,The Twilight Saga: Eclipse,698491347.0
15409,Solitary Man,5024782.0
15415,Enter the Void,754249.0
15422,The Last Airbender,318502923.0
15463,Predators,126248813.0
15472,Despicable Me,543513985.0
15480,Inception,825532764.0
15481,Grown Ups,271430189.0
15483,The Sorcerer's Apprentice,215283742.0
15487,Knight and Day,261930431.0
15496,The Karate Kid,357852395.0
15499,The Yellow Handkerchief,317000.0
15504,The Kids Are All Right,34705850.0
15511,Batman: Under the Red Hood,6629178.0
15516,Salt,293329073.0
15519,Winnebago Man,178174.0
15530,Mr. Nobody,3547209.0
15534,The Silver Chalice,3200000.0
15540,Dinner for Schmucks,86387857.0
15544,Nanny McPhee and the Big Bang,93246388.0
15571,Ip Man 2,36000000.0
15579,Charlie St. Cloud,48190704.0
15581,The Other Guys,170432927.0
15603,Invisible Agent,1040000.0
15608,The Expendables,274470394.0
15609,Scott Pilgrim vs. the World,47664559.0
15613,Animal Kingdom,1000000.0
15628,Centurion,6814789.0
15630,Life During Wartime,744816.0
15633,Pope Joan,27412220.0
15653,Piranha 3D,83188165.0
15656,The Extraordinary Adventures of Adèle Blanc-Sec,34100000.0
15667,Terribly Happy,179943.0
15670,The Joneses,7022728.0
15680,Gaby: A True Story,125400.0
15684,TEKKEN,967000.0
15689,Narco,823258.0
15696,The Last Exorcism,67738090.0
15706,The American,65464324.0
15720,The Switch,49830607.0
15735,Machete,31327899.0
15736,Step Up 3D,159291809.0
15742,Going the Distance,42045846.0
15771,Vampires Suck,80547866.0
15776,Resident Evil: Afterlife,300228084.0
15798,The Social Network,224920315.0
15807,The Town,154026136.0
15814,Easy A,74952305.0
15815,Eat Pray Love,204594016.0
15816,Howl,617000.0
15826,"Patrik, Age 1.5",56299.0
15827,Flipped,1755212.0
15829,Wall Street: Money Never Sleeps,134748021.0
15834,Legend of the Guardians: The Owls of Ga'Hoole,140073390.0
15835,Cats & Dogs 2 : The Revenge of Kitty Galore,112483764.0
15851,It's Kind of a Funny Story,6491240.0
15860,(Untitled),230600.0
15871,Saint John of Las Vegas,111731.0
15874,Every Day,18000.0
15889,Let Me In,24145613.0
15892,Secretariat,60251371.0
15894,Devil,33583175.0
15896,You Again,32005248.0
15897,Life As We Know It,105610124.0
15898,Catfish,3045943.0
15902,Stone,9479718.0
15908,Inside Job,7871522.0
15910,Monsters,4242978.0
15915,Conviction,6732980.0
15916,Dirty Girl,55125.0
15922,Never Let Me Go,9455232.0
15930,The Illusionist,5602431.0
15948,Kaboom,539957.0
15959,PEEPLI [Live],6900000.0
15964,Rubber,98017.0
15966,Shelter,851517.0
15972,Jackass 3D,117224271.0
15973,Restrepo,1422910.0
15989,RED,71664962.0
15995,My Soul to Take,19829957.0
16014,Whisper,5285197.0
16019,Heartbreaker,47355187.0
16020,Of Gods and Men,41424067.0
16031,Paranormal Activity 2,177512032.0
16043,Heartbeats,62985.0
16048,Hereafter,105197635.0
16049,Black Death,265318.0
16053,Saw: The Final Chapter,136150434.0
16054,Due Date,211780824.0
16057,127 Hours,35692920.0
16058,Megamind,321887208.0
16066,Black Swan,327803731.0
16076,Jack Goes Boating,538000.0
16077,Fair Game,24188922.0
16114,Unstoppable,167805466.0
16115,Morning Glory,58785180.0
16117,The Next Three Days,51148651.0
16121,Wild Target,3453043.0
16123,Carlos,871279.0
16124,Biutiful,25147786.0
16128,Harry Potter and the Deathly Hallows: Part 1,954305868.0
16129,The King's Speech,414211549.0
16130,Tangled,591794936.0
16144,The Fighter,93617009.0
16145,The Romantics,123820.0
16161,The Extra Man,453079.0
16163,Crazy on the Outside,88335.0
16180,Casino Jack,1083683.0
16189,London Boulevard,4644108.0
16190,Skyline,66821036.0
16191,Karthik Calling Karthik,293500.0
16205,Bunny and the Bull,81010.0
16206,Beastly,43165571.0
16209,Love & Other Drugs,102820008.0
16210,The Chronicles of Narnia: The Voyage of the Dawn Treader,415686217.0
16211,Tiny Furniture,416498.0
16220,The Tourist,278731369.0
16226,13,3317662.0
16259,Hatchet II,52604.0
16274,"Tomorrow, When the War Began",16504936.0
16278,True Grit,252276927.0
16279,TRON: Legacy,400062763.0
16280,Another Year,18124262.0
16286,How Do You Know,48668907.0
16288,Barney's Version,8454301.0
16289,Soo,1275162.0
16291,The Company Men,4882577.0
16331,Faster,23081726.0
16337,Rabbit Hole,5129058.0
16346,Little Fockers,310650585.0
16347,Gulliver's Travels,237382724.0
16348,Sweetgrass,206728.0
16352,Baghban,1100000.0
16360,The Last Circus,3218666.0
16378,Mao's Last Dancer,20719451.0
16379,Burlesque,89519773.0
16383,The Secret World of Arrietty,145570827.0
16384,Tucker and Dale vs Evil,5476793.0
16389,Yogi Bear,201584141.0
16418,Waste Land,187716.0
16421,Last Night,7644937.0
16431,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),28200.0
16437,The Green Hornet,227817248.0
16442,The Way Back,20348249.0
16443,The Warrior's Way,11087569.0
16451,Ghajini,76000000.0
